Data Source,Language,Seed,Person ID/Name,Class,Image ID,Image File
BHSig260,Hindi,456,person_26,true,13,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_13.png
BHSig260,Hindi,456,person_26,true,03,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_03.png
BHSig260,Hindi,456,person_26,true,08,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_08.png
BHSig260,Hindi,456,person_26,true,05,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_05.png
BHSig260,Hindi,456,person_26,true,24,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_24.png
BHSig260,Hindi,456,person_26,true,16,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_16.png
BHSig260,Hindi,456,person_26,true,02,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_02.png
BHSig260,Hindi,456,person_26,true,19,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_19.png
BHSig260,Hindi,456,person_26,true,06,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_06.png
BHSig260,Hindi,456,person_26,true,18,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_18.png
BHSig260,Hindi,456,person_26,true,07,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_07.png
BHSig260,Hindi,456,person_26,true,14,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_14.png
BHSig260,Hindi,456,person_26,true,11,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_11.png
BHSig260,Hindi,456,person_26,true,23,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_23.png
BHSig260,Hindi,456,person_26,true,10,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_10.png
BHSig260,Hindi,456,person_26,true,12,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_12.png
BHSig260,Hindi,456,person_26,true,20,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_20.png
BHSig260,Hindi,456,person_26,true,01,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_01.png
BHSig260,Hindi,456,person_26,true,17,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_17.png
BHSig260,Hindi,456,person_26,true,04,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_04.png
BHSig260,Hindi,456,person_26,true,15,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/true/BHSig260_Hindi_person_26_true_15.png
BHSig260,Hindi,456,person_26,forge,15,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_15.png
BHSig260,Hindi,456,person_26,forge,28,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_28.png
BHSig260,Hindi,456,person_26,forge,03,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_03.png
BHSig260,Hindi,456,person_26,forge,12,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_12.png
BHSig260,Hindi,456,person_26,forge,22,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_22.png
BHSig260,Hindi,456,person_26,forge,20,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_20.png
BHSig260,Hindi,456,person_26,forge,08,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_08.png
BHSig260,Hindi,456,person_26,forge,06,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_06.png
BHSig260,Hindi,456,person_26,forge,13,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_13.png
BHSig260,Hindi,456,person_26,forge,19,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_19.png
BHSig260,Hindi,456,person_26,forge,25,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_25.png
BHSig260,Hindi,456,person_26,forge,04,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_04.png
BHSig260,Hindi,456,person_26,forge,27,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_27.png
BHSig260,Hindi,456,person_26,forge,30,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_30.png
BHSig260,Hindi,456,person_26,forge,24,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_24.png
BHSig260,Hindi,456,person_26,forge,07,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_07.png
BHSig260,Hindi,456,person_26,forge,11,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_11.png
BHSig260,Hindi,456,person_26,forge,05,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_05.png
BHSig260,Hindi,456,person_26,forge,14,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_14.png
BHSig260,Hindi,456,person_26,forge,26,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_26.png
BHSig260,Hindi,456,person_26,forge,21,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_21.png
BHSig260,Hindi,456,person_26,forge,23,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_23.png
BHSig260,Hindi,456,person_26,forge,02,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_02.png
BHSig260,Hindi,456,person_26,forge,09,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_26/forge/BHSig260_Hindi_person_26_forge_09.png
BHSig260,Hindi,456,person_72,true,07,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_07.png
BHSig260,Hindi,456,person_72,true,06,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_06.png
BHSig260,Hindi,456,person_72,true,23,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_23.png
BHSig260,Hindi,456,person_72,true,02,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_02.png
BHSig260,Hindi,456,person_72,true,20,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_20.png
BHSig260,Hindi,456,person_72,true,03,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_03.png
BHSig260,Hindi,456,person_72,true,08,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_08.png
BHSig260,Hindi,456,person_72,true,12,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_12.png
BHSig260,Hindi,456,person_72,true,22,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_22.png
BHSig260,Hindi,456,person_72,true,14,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_14.png
BHSig260,Hindi,456,person_72,true,09,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_09.png
BHSig260,Hindi,456,person_72,true,18,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_18.png
BHSig260,Hindi,456,person_72,true,13,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_13.png
BHSig260,Hindi,456,person_72,true,11,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_11.png
BHSig260,Hindi,456,person_72,true,16,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_16.png
BHSig260,Hindi,456,person_72,true,19,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_19.png
BHSig260,Hindi,456,person_72,true,10,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_10.png
BHSig260,Hindi,456,person_72,true,21,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_21.png
BHSig260,Hindi,456,person_72,true,05,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_05.png
BHSig260,Hindi,456,person_72,true,01,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_01.png
BHSig260,Hindi,456,person_72,true,15,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_15.png
BHSig260,Hindi,456,person_72,true,24,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_24.png
BHSig260,Hindi,456,person_72,true,17,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_17.png
BHSig260,Hindi,456,person_72,true,04,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/true/BHSig260_Hindi_person_72_true_04.png
BHSig260,Hindi,456,person_72,forge,01,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_01.png
BHSig260,Hindi,456,person_72,forge,03,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_03.png
BHSig260,Hindi,456,person_72,forge,23,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_23.png
BHSig260,Hindi,456,person_72,forge,15,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_15.png
BHSig260,Hindi,456,person_72,forge,05,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_05.png
BHSig260,Hindi,456,person_72,forge,06,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_06.png
BHSig260,Hindi,456,person_72,forge,13,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_13.png
BHSig260,Hindi,456,person_72,forge,20,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_20.png
BHSig260,Hindi,456,person_72,forge,19,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_19.png
BHSig260,Hindi,456,person_72,forge,28,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_28.png
BHSig260,Hindi,456,person_72,forge,07,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_07.png
BHSig260,Hindi,456,person_72,forge,11,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_11.png
BHSig260,Hindi,456,person_72,forge,24,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_24.png
BHSig260,Hindi,456,person_72,forge,26,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_26.png
BHSig260,Hindi,456,person_72,forge,30,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_30.png
BHSig260,Hindi,456,person_72,forge,29,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_29.png
BHSig260,Hindi,456,person_72,forge,27,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_27.png
BHSig260,Hindi,456,person_72,forge,04,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_04.png
BHSig260,Hindi,456,person_72,forge,09,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_09.png
BHSig260,Hindi,456,person_72,forge,08,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_08.png
BHSig260,Hindi,456,person_72,forge,12,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_12.png
BHSig260,Hindi,456,person_72,forge,17,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_17.png
BHSig260,Hindi,456,person_72,forge,10,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_10.png
BHSig260,Hindi,456,person_72,forge,22,./sample_data/BHSig260_Dataset_Hindi/seed_456/person_72/forge/BHSig260_Hindi_person_72_forge_22.png
